Customer_ID,Date,Net Cashflow Predicted,Net Cashflow Actual
49,2023-01-01,4916611.148102495,4828832.248665145
49,2023-02-01,5132158.219023896,4996096.826399565
49,2023-03-01,4879472.373668503,5013072.672510395
49,2023-04-01,4961632.680108207,5148285.202312435
49,2023-05-01,5143785.269098977,5072352.735580988
49,2023-06-01,4808957.982419109,5187791.310280475
49,2023-07-01,4991337.197331736,5093389.647192195
49,2023-08-01,4998250.0259539215,4954620.111887977
49,2023-09-01,4927328.206138066,4877243.185602601
49,2023-10-01,5066970.079062724,5027082.816876041
49,2023-11-01,5206724.007276596,5021583.590941412
49,2023-12-01,5031680.081716875,4919801.406328189
50,2020-01-01,4843028.97151825,5002490.958214115
50,2020-02-01,5115501.323585681,5060390.224534194
50,2020-03-01,4866627.7006638395,5070450.209416736
50,2020-04-01,5068489.3090681,5046332.949141808
50,2020-05-01,5057810.338379434,5136599.228839589
50,2020-06-01,5100169.99860487,4986572.496088108
50,2020-07-01,5032742.638418517,5007616.710543961
50,2020-08-01,4932178.803678734,4965394.057501739
50,2020-09-01,4790038.144808589,4803131.126233349
50,2020-10-01,4868431.064530656,5010646.918726048
50,2020-11-01,4994095.5939978445,4987403.009464908
50,2020-12-01,4894377.539399017,5047365.587643494
50,2021-01-01,4941296.157196707,4907329.907086077
50,2021-02-01,5082799.239269906,5064078.844901807
50,2021-03-01,4975860.351776716,4970896.020109831
50,2021-04-01,4976166.310086477,5029840.796416145
50,2021-05-01,5084508.163683665,4999078.91003897
50,2021-06-01,5024926.943655606,5256031.785401872
50,2021-07-01,5060617.6155899335,5106204.282171341
50,2021-08-01,4957213.783738634,4973605.776384594
50,2021-09-01,5002795.107561208,4966360.648635647
50,2021-10-01,4995179.678057827,5177355.016451307
50,2021-11-01,4967415.493503416,4913007.076903209
50,2021-12-01,4876156.800534266,4935005.202566669
50,2022-01-01,4836376.483494701,4950864.296616269
50,2022-02-01,5061621.492732139,4882264.446247498
50,2022-03-01,5113479.387906095,4906379.410578059
50,2022-04-01,4979891.6080642855,5177597.717679371
50,2022-05-01,5097275.731381943,4923185.657050263
50,2022-06-01,5052992.378504291,5019835.100365634
50,2022-07-01,5048505.116725267,4946487.536753891
50,2022-08-01,5043217.349731683,4935148.01430224
50,2022-09-01,4961582.483713452,5240452.759102308
50,2022-10-01,5160310.534092338,5109360.043193301
50,2022-11-01,5005117.479960424,5154404.799923569
50,2022-12-01,5097924.195170601,5173176.824987156
50,2023-01-01,5079389.80212377,4958609.028233346
50,2023-02-01,4903397.04688779,4944172.121552821
50,2023-03-01,4781323.38877015,5100000.5441819895
50,2023-04-01,4927198.624176766,5068231.107711735
50,2023-05-01,5028691.345874131,4933162.301411479
50,2023-06-01,4931606.549887647,5151285.117562935
50,2023-07-01,4903870.925540111,4965590.074971753
50,2023-08-01,5132255.532122181,5056178.089208629
50,2023-09-01,4964632.807750496,5014091.850155107
50,2023-10-01,4993746.364259454,5100901.922046849
50,2023-11-01,5093104.755724575,5049930.31737552
50,2023-12-01,5022573.290207193,4964456.373820569
51,2020-01-01,4892164.822903467,4966708.453418402
51,2020-02-01,4966137.660619047,4923824.753333778
51,2020-03-01,5088403.361519918,4842745.419716492
51,2020-04-01,5009841.402057185,5067625.10356408
51,2020-05-01,5061968.994469622,4995148.377580734
51,2020-06-01,5134790.191015678,4868048.384197252
51,2020-07-01,5043911.453200476,4934403.796519959
51,2020-08-01,4856060.756571363,4979159.017642746
51,2020-09-01,5118273.008296931,5134462.785895789
51,2020-10-01,4996953.464009375,4959025.232422654
51,2020-11-01,4970164.199714654,4849795.752833748
51,2020-12-01,5022608.987679928,5058771.8605431495
51,2021-01-01,5150937.712305619,5044702.911225977
51,2021-02-01,5064629.005725787,5052804.284965412
51,2021-03-01,4927458.03589654,4775891.840427273
51,2021-04-01,4883643.004956139,4911294.636921702
51,2021-05-01,5074545.730887681,4905345.359005729
51,2021-06-01,5072598.73360101,5038837.710102585
51,2021-07-01,5105379.392514092,5012330.972583175
51,2021-08-01,5016109.221916603,5177918.447924092
51,2021-09-01,4960060.891106543,5031164.044664873
51,2021-10-01,5040798.262969876,5081597.559724208
51,2021-11-01,4980541.995677014,5217180.520810669
51,2021-12-01,4914044.0873725675,5203107.533741341
51,2022-01-01,5023735.270879915,4817370.85738471
51,2022-02-01,5026079.50484379,5086200.921654439
51,2022-03-01,4910022.028910569,4995526.384377392
51,2022-04-01,4907628.484795042,5172366.877754484
51,2022-05-01,4770007.603428428,4940708.197180827
51,2022-06-01,4749711.344158651,4987448.565195588
51,2022-07-01,4651968.295566222,4883216.620414958
51,2022-08-01,5176442.278417112,4888955.266878147
51,2022-09-01,5010711.786260557,4934722.812185179
51,2022-10-01,5082701.589292708,4874125.185038981
51,2022-11-01,5137992.453650731,4982648.85464612
51,2022-12-01,4870618.14996689,4994868.372594183
51,2023-01-01,5113175.532539128,4963066.253407591
51,2023-02-01,4983736.726296336,5024492.200662865
51,2023-03-01,4946514.386089663,4998904.793901065
51,2023-04-01,4896828.419582085,4927011.927666401
51,2023-05-01,5184603.498869706,4978280.2049089335
51,2023-06-01,4862594.767203095,4998986.5016287025
51,2023-07-01,5036421.020639534,5052713.760607753
51,2023-08-01,4833706.558544405,5094023.205877383
51,2023-09-01,4909585.5057252105,4823226.561000857
51,2023-10-01,5081717.791219537,4967422.139635559
51,2023-11-01,5072783.023385788,5059974.408829399
51,2023-12-01,4792342.556730595,5041776.189018876
52,2020-01-01,4995639.38888705,4863393.445427012
52,2020-02-01,5042271.538703647,5229296.576660721
52,2020-03-01,5148291.258677874,5119720.184649987
52,2020-04-01,5045112.1542687705,5088756.149815924
52,2020-05-01,5089420.715314041,5111646.382738283
52,2020-06-01,4998576.849326478,4957502.864085617
52,2020-07-01,5076830.504846556,4991097.617172648
52,2020-08-01,5032799.326217509,4999183.051887094
52,2020-09-01,4995036.742608453,5088413.082818356
52,2020-10-01,4907710.330636206,4961965.477741867
52,2020-11-01,5084596.303297733,5232186.2992316745
52,2020-12-01,5058621.339367215,4842725.833541776
52,2021-01-01,5043589.506183254,5064141.9110799525
52,2021-02-01,4999582.349527695,5183831.736296523
52,2021-03-01,4767034.276368357,5073295.389349737
52,2021-04-01,5007006.278920332,4977142.458639099
52,2021-05-01,4953045.900835365,5082029.949753745
52,2021-06-01,5117403.575128204,5085286.8515918935
52,2021-07-01,4910836.559292138,4980049.0221732585
52,2021-08-01,5026080.116193224,4932723.3441305095
52,2021-09-01,4922180.412557807,5031642.83198484
52,2021-10-01,4929735.224776747,5078283.114684445
52,2021-11-01,4885312.934589365,4984569.626190984
52,2021-12-01,5053092.098021754,4966511.48762626
52,2022-01-01,4988954.817162141,5003813.915862629
52,2022-02-01,5040801.2187573975,5028848.234924053
52,2022-03-01,5023175.154358396,4874288.9055029815
52,2022-04-01,5063737.2958272975,4952507.414685338
52,2022-05-01,5042521.049519191,5069025.222419513
52,2022-06-01,4824354.463852465,4823295.243128336
52,2022-07-01,5001060.280390591,5086214.990725408
52,2022-08-01,4933146.291989154,4965646.3628856875
52,2022-09-01,5016804.690690783,4953202.170789893
52,2022-10-01,5023541.2185080135,4875909.9615794355
52,2022-11-01,5102511.960165782,5045931.741353877
52,2022-12-01,5055726.646518617,5076130.781257006
52,2023-01-01,4934664.96584853,4994230.9203556245
52,2023-02-01,4946931.724692959,4871961.941499368
52,2023-03-01,5060103.428272829,5004454.434658936
52,2023-04-01,4979688.905866636,4977034.271072024
52,2023-05-01,5102377.572780942,5064749.965201017
52,2023-06-01,5142003.642381966,5216113.197714932
52,2023-07-01,5071404.432669444,5100745.556244594
52,2023-08-01,4953028.649144175,5006070.4994643675
52,2023-09-01,5062304.390631413,4866452.255677665
52,2023-10-01,4916501.766320045,5008714.118837222
52,2023-11-01,5183811.177206717,5164856.129253657
52,2023-12-01,4993325.659198728,4973091.827208926
53,2020-01-01,5033432.500870793,5012272.210233688
53,2020-02-01,5130607.403154494,4981146.095237897
53,2020-03-01,5069103.590296569,5125897.387639849
53,2020-04-01,4967125.292068805,5135315.380036216
53,2020-05-01,4877226.316549303,5026946.826415083
53,2020-06-01,5108664.660740459,4997135.827754104
53,2020-07-01,4920416.125519257,4817263.835004223
53,2020-08-01,5083151.260216266,5025169.186988832
53,2020-09-01,5153966.460845979,4783133.777650923
53,2020-10-01,4959252.885439939,4845654.821787659
53,2020-11-01,5117709.865618186,5157438.630120229
53,2020-12-01,4939818.28342768,4969415.009113668
53,2021-01-01,5026925.139730223,4946177.792323884
53,2021-02-01,4940165.2546317,4862769.244719318
53,2021-03-01,4993829.189961007,5103012.9900559625
53,2021-04-01,5102236.562702895,4900858.433005088
53,2021-05-01,4866153.0429165885,5045572.280382912
53,2021-06-01,4987610.087148283,5213300.920587626
53,2021-07-01,5056848.866031529,4900921.4310268685
53,2021-08-01,5131727.864758423,5164809.494440752
53,2021-09-01,4865087.004031301,5061441.710991804
53,2021-10-01,4910132.834859631,4959313.474165296
53,2021-11-01,5145054.032579152,4986787.309530669
53,2021-12-01,5236691.488710072,5035166.117788746
53,2022-01-01,4980896.5166001925,5095872.552394672
53,2022-02-01,4875359.076795436,4936863.996987463
53,2022-03-01,5075580.113002791,5069408.23149572
53,2022-04-01,5088296.728172204,5150074.477889834
53,2022-05-01,5083969.546806083,5090791.08617183
53,2022-06-01,4868874.481046054,4978343.937999187
53,2022-07-01,5008420.616279296,5070498.051443353
53,2022-08-01,4981037.882444949,5115196.6931178225
53,2022-09-01,5112415.582540534,5009823.37948444
53,2022-10-01,5073066.001241204,5020626.637419269
53,2022-11-01,4869461.353723726,4925930.973077658
53,2022-12-01,4989236.316105473,4920431.410975362
53,2023-01-01,5192107.090790388,4916799.909328826
53,2023-02-01,4994393.927071236,4940979.646709007
53,2023-03-01,4832699.797668716,5100054.60268618
53,2023-04-01,4923432.9118898595,4790181.335967218
53,2023-05-01,4908658.350782238,5036095.972039273
53,2023-06-01,4903170.859665312,4983196.827260705
53,2023-07-01,4995731.332841878,5011160.261482753
53,2023-08-01,4853186.578874053,4951435.569023846
53,2023-09-01,4881040.049058883,5061796.65280915
53,2023-10-01,5086007.63877532,4962268.707985187
53,2023-11-01,4822641.010269683,4796890.190815353
53,2023-12-01,4914779.738187421,5125575.828235866
54,2020-01-01,5072931.166033687,5104131.5844843695
54,2020-02-01,5015161.847950427,4953986.554651305
54,2020-03-01,5127115.098496513,4787642.589694486
54,2020-04-01,5105980.633898461,4888657.936530823
54,2020-05-01,5301519.769274078,5089270.104096095
54,2020-06-01,4942316.430885838,4982333.056461959
54,2020-07-01,5138684.326497845,4881583.029733256
54,2020-08-01,5024734.972087535,4935290.518182054
54,2020-09-01,4872925.021909067,5052397.536961144
54,2020-10-01,4897098.406753444,5002944.835668773
54,2020-11-01,4842548.714624718,5023368.072677149
54,2020-12-01,5013139.125248285,5111682.057664644
54,2021-01-01,4851897.118843267,5054717.991200763
54,2021-02-01,4912408.467981811,4969304.129821029
54,2021-03-01,5138150.005751791,4899232.412636319
54,2021-04-01,5029164.940204048,5106212.715792409
54,2021-05-01,5000367.758509267,5002770.138971493
54,2021-06-01,5029509.849712608,5131276.221316368
54,2021-07-01,5030809.242922031,5055047.472637112
54,2021-08-01,4925405.146304725,5169792.419267324
54,2021-09-01,4977571.99470154,5011624.095762218
54,2021-10-01,5065168.237352216,5043309.149786497
54,2021-11-01,4886234.3178569125,4869336.768706753
54,2021-12-01,4951265.540763898,5015726.144247047
54,2022-01-01,4919512.145690187,4854401.717911383
54,2022-02-01,5059409.8287407905,5091688.28835885
54,2022-03-01,4959367.278468524,5034232.265721213
54,2022-04-01,5166730.574067867,5172892.168382472
54,2022-05-01,5147165.329435482,5221115.594067885
54,2022-06-01,4815943.296838197,4974252.304105047
54,2022-07-01,4960959.640211868,5009042.558212275
54,2022-08-01,5163635.724843922,5029878.526683575
54,2022-09-01,4889473.116188205,4976990.511936454
54,2022-10-01,4927037.386714364,5102810.425213757
54,2022-11-01,4942523.78518294,4973594.557344875
54,2022-12-01,5008459.17300831,4970332.6161436355
54,2023-01-01,4894257.097827197,5063896.744308416
54,2023-02-01,5105222.095226117,5054685.120965432
54,2023-03-01,4945441.5499172,4822164.600326141
54,2023-04-01,4998560.2653746,4824346.812378627
54,2023-05-01,5094569.3005736675,5064564.9573407145
54,2023-06-01,5001076.410060415,5047599.303718372
54,2023-07-01,5066646.470033809,5028919.907754772
54,2023-08-01,4756456.148212702,4972604.358729803
54,2023-09-01,5095494.720113212,5025890.845874472
54,2023-10-01,4859087.288219396,5068273.053451517
54,2023-11-01,4846456.39537448,5141467.66590465
54,2023-12-01,4966459.721766154,5008080.44907887
55,2020-01-01,5125040.447469182,4832471.019950018
55,2020-02-01,5139619.711054728,5064153.658430888
55,2020-03-01,4940943.301551046,4949769.2700383505
55,2020-04-01,5112982.741062061,4917944.981404884
55,2020-05-01,5039920.394008513,5030996.668553925
55,2020-06-01,5051871.131517484,5152931.083676037
55,2020-07-01,5029132.440647751,4929319.984421152
55,2020-08-01,5144833.727750429,5108037.705311416
55,2020-09-01,5028464.927244462,5067905.700999933
55,2020-10-01,5030332.003178299,4967683.745205388
55,2020-11-01,5017705.676672815,5069402.192201464
55,2020-12-01,4978414.172681065,4961430.322252877
55,2021-01-01,4793041.303423153,5195647.865563496
55,2021-02-01,5055855.812242518,5014129.101073661
55,2021-03-01,4880201.989308908,5018645.4203942
55,2021-04-01,4988544.029997673,5090315.120968942
55,2021-05-01,4982346.143373175,4985332.804662679
55,2021-06-01,5019750.4117059065,5222275.231393315
55,2021-07-01,4994753.530048817,5155533.501628411
55,2021-08-01,5046811.036366865,5127689.502032792
55,2021-09-01,4839745.599199351,4943549.501443725
55,2021-10-01,5065446.603303176,4796752.345213016
55,2021-11-01,5019568.752495571,4999509.907681819
55,2021-12-01,5025593.666499508,4883548.77162249
55,2022-01-01,5006157.069273324,5103762.550658872
55,2022-02-01,4920526.634190118,4825599.46110294
55,2022-03-01,4943548.893883643,5003509.532448648
55,2022-04-01,4951752.644243563,4970680.933653984
55,2022-05-01,5104700.194314843,5036713.08093127
55,2022-06-01,5011473.317621997,4969952.259326679
55,2022-07-01,4965721.585231065,5015084.285919655
55,2022-08-01,5094131.095492803,4944336.931438909
55,2022-09-01,4905263.301617873,5023270.483724069
55,2022-10-01,4991130.415423599,4708771.051788284
55,2022-11-01,4955370.018029221,4983574.053408026
55,2022-12-01,4990142.135480854,5037926.755246463
55,2023-01-01,5009448.505116585,4995397.315460333
55,2023-02-01,4963148.564763052,4941686.772192807
55,2023-03-01,4869214.829816828,5009335.486785338
55,2023-04-01,4973387.173968585,4851532.178427021
55,2023-05-01,5028227.110067081,5120472.548377242
55,2023-06-01,5019897.066401979,5136667.291150619
55,2023-07-01,5110627.137552418,4940678.707802171
55,2023-08-01,5121057.201485561,5105570.165417727
55,2023-09-01,4979993.519041908,5066610.1449875375
55,2023-10-01,4885628.769625759,4976722.930276521
55,2023-11-01,5063301.639588819,5096585.885147819
55,2023-12-01,5053206.026871011,5125525.302924531
56,2020-01-01,5005771.226325559,5063124.808939223
56,2020-02-01,4822816.927432393,5083917.040508631
56,2020-03-01,4863811.631052171,5108083.473176987
56,2020-04-01,5023991.495981275,5154584.216725615
56,2020-05-01,5028390.88607951,4880831.851209674
56,2020-06-01,5091340.915577973,5037694.237275156
56,2020-07-01,5023265.731508253,5024975.192995288
56,2020-08-01,4927928.919388413,5005683.374952608
56,2020-09-01,5024403.107343539,4912107.068216683
56,2020-10-01,4866620.95394407,5005715.963674403
56,2020-11-01,5149242.158901222,4882140.763571109
56,2020-12-01,4999367.947857827,4874384.09142324
56,2021-01-01,5115745.678090415,4788166.56047876
56,2021-02-01,5074185.19732755,5138411.278955382
56,2021-03-01,5081960.418960355,4873972.284629912
56,2021-04-01,4911276.43157937,4981285.460991639
56,2021-05-01,5134639.531181486,4998183.947934853
56,2021-06-01,5073122.6164668,5074363.359664241
56,2021-07-01,4871418.859213059,4988217.551269699
56,2021-08-01,4949049.542320553,4865999.435433287
56,2021-09-01,5198490.311639251,5063217.003944455
56,2021-10-01,5053807.609682657,4909481.421476453
56,2021-11-01,4820729.3983918475,4793120.129485896
56,2021-12-01,5082018.376755098,5032395.193698711
56,2022-01-01,4999005.1398665225,4766073.653952071
56,2022-02-01,4917176.42461673,5009540.938795376
56,2022-03-01,5034350.486214597,4997996.3531122
56,2022-04-01,4842258.778941776,5028897.823374791
56,2022-05-01,5008061.958872541,4988357.325874676
56,2022-06-01,5169125.611803327,5038141.3100963235
56,2022-07-01,4927868.534975112,4792151.540318684
56,2022-08-01,4944504.859099509,4979582.874514525
56,2022-09-01,4983776.756876846,5024190.133754905
56,2022-10-01,4898763.227117574,4890787.618674472
56,2022-11-01,5213843.657096554,5055630.055480323
56,2022-12-01,4982720.218194618,4914590.152462171
56,2023-01-01,5149187.997798584,5105747.5573156485
56,2023-02-01,5100147.381447245,5020115.826356721
56,2023-03-01,4926483.031410718,4870882.907887737
56,2023-04-01,4971717.908385958,4977623.018891578
56,2023-05-01,5053068.404388324,5031435.184843351
56,2023-06-01,4998772.498892113,4974130.7130798055
56,2023-07-01,5037003.472364478,4899132.799651663
56,2023-08-01,4976086.22404029,4963355.895686942
56,2023-09-01,5068723.5170690995,5018447.010476159
56,2023-10-01,4944166.378815549,5079121.497624263
56,2023-11-01,4992968.252512367,4809623.454281312
56,2023-12-01,5121138.401259971,4942261.771104039
57,2020-01-01,4999086.098621613,4981829.208332006
57,2020-02-01,5148226.319075146,4941217.95385903
57,2020-03-01,5079834.523774758,5049272.994933142
57,2020-04-01,5009698.797301841,5108028.168669054
57,2020-05-01,5063378.300236551,4924025.612327205
57,2020-06-01,5012475.514873116,4952902.417012624
57,2020-07-01,4904694.52460914,4960730.100889857
57,2020-08-01,5077660.3360813,4944894.85859812
57,2020-09-01,4965348.100558272,4953201.310278612
57,2020-10-01,4975276.240344676,4960783.391599372
57,2020-11-01,4897998.2386436155,5139393.565616726
57,2020-12-01,4908018.478484619,5018393.665306108
57,2021-01-01,4969835.767306217,4978768.037066012
57,2021-02-01,4961871.361796901,5018601.605828926
57,2021-03-01,4931587.316154005,5107680.251857534
57,2021-04-01,5137146.252364778,5131106.039419453
57,2021-05-01,4975287.454104327,4956897.118241243
57,2021-06-01,4895830.150592892,4854531.192422061
57,2021-07-01,4996434.438215378,4954417.489405388
57,2021-08-01,4778705.464391341,4999352.694902817
57,2021-09-01,5117675.4004438175,4951162.066711492
57,2021-10-01,5031947.164058294,5207942.094513476
57,2021-11-01,4973685.360338672,5048887.797780294
57,2021-12-01,4817617.968527282,5044599.995534751
57,2022-01-01,4955848.859894399,5068979.441236544
57,2022-02-01,5027491.884073943,4976606.780081457
57,2022-03-01,4807340.1255281875,5188129.641484821
57,2022-04-01,4933449.945046972,5067791.684342505
57,2022-05-01,5092542.732777645,5059746.219711389
57,2022-06-01,5147107.947744118,5253692.506348653
57,2022-07-01,4880923.253441204,4952120.013107469
57,2022-08-01,4862963.000305935,5068651.913929067
57,2022-09-01,4983798.541532475,4919096.430861639
57,2022-10-01,5089767.313294106,4993396.43001449
57,2022-11-01,4872516.671098534,4849543.443304612
57,2022-12-01,4959814.573463712,5033296.560318111
57,2023-01-01,4933635.907707991,4841408.236524345
57,2023-02-01,4919570.220508206,5103289.844813247
57,2023-03-01,4889480.892840098,5058377.245557824
57,2023-04-01,4860854.975659637,4931537.193485245
57,2023-05-01,5089719.29365255,4905616.286795136
57,2023-06-01,5201534.455454971,5027292.466405261
57,2023-07-01,5109629.44801465,5082669.281968517
57,2023-08-01,4932884.979750613,4900881.846706757
57,2023-09-01,4928758.842754346,5097961.616809093
57,2023-10-01,4986152.139780646,4924617.33456725
57,2023-11-01,4865774.85666594,4963150.383547654
57,2023-12-01,5136522.667149394,5054625.78608167
58,2020-01-01,5106807.32492087,4941052.794833491
58,2020-02-01,4959870.090191708,4901055.257681017
58,2020-03-01,4994878.894535372,4897400.090109211
58,2020-04-01,4934794.614068081,4896103.225431654
58,2020-05-01,5103986.6096176505,5024640.772442078
58,2020-06-01,5102103.323894971,5163608.436362643
58,2020-07-01,4829211.734338384,4935339.471385291
58,2020-08-01,5120636.9802325405,5108530.992936685
58,2020-09-01,5066767.786060503,5086266.299927078
58,2020-10-01,4713154.262228625,4877116.854356888
58,2020-11-01,4996070.967144635,5243665.402915458
58,2020-12-01,4866008.357970869,5137662.121303645
58,2021-01-01,4947028.160810842,4956849.782768919
58,2021-02-01,5187934.724790627,5055746.793598213
58,2021-03-01,4940274.353248544,4872044.243810455
58,2021-04-01,5088853.526708147,5127146.053101053
58,2021-05-01,5038279.7231816,4956326.719351304
58,2021-06-01,4913046.354209017,4870764.0240702275
58,2021-07-01,4846795.020034871,4949530.505557454
58,2021-08-01,5006266.041184192,4862970.64694686
58,2021-09-01,4828616.635435692,5105369.683562617
58,2021-10-01,4961637.094149595,5016244.8212293275
58,2021-11-01,4850853.922381977,4860885.474139473
58,2021-12-01,5060039.88367776,4804251.182826144
58,2022-01-01,5101715.005265992,5047823.740733357
58,2022-02-01,4999733.340176058,4990291.440083903
58,2022-03-01,5142178.346463716,5014598.281084328
58,2022-04-01,5042519.483317799,4952217.033416263
58,2022-05-01,4981291.807824951,5252134.399759673
58,2022-06-01,5114180.851133283,5204890.288994385
58,2022-07-01,5073383.056830445,4921288.338589268
58,2022-08-01,5028474.508794594,4940433.521939534
58,2022-09-01,5028028.4630249515,4910302.830360215
58,2022-10-01,4974989.193729517,4984010.995628942
58,2022-11-01,4865915.860421408,4904913.915018971
58,2022-12-01,5022716.000926075,5002727.214915279
58,2023-01-01,4999357.992198073,5125297.248483715
58,2023-02-01,5047273.029693062,5088141.435772417
58,2023-03-01,5025487.963412207,5137900.264334211
58,2023-04-01,5266591.2722282335,4987432.831914354
58,2023-05-01,4978401.939189241,4998406.710625945
58,2023-06-01,4914573.343493776,5120146.034917017
58,2023-07-01,5047127.383621081,5119961.231590189
58,2023-08-01,5022488.671362418,5039392.517683801
58,2023-09-01,5028443.101239274,5063512.973539444
58,2023-10-01,4943047.237356716,5116786.610091494
58,2023-11-01,4952497.69665882,5115292.398477228
58,2023-12-01,5098013.648733777,5216341.063788288
59,2020-01-01,4998148.84169175,5015519.800611578
59,2020-02-01,4939368.228673213,4879622.2713831365
59,2020-03-01,4912479.962506007,5094875.843175361
59,2020-04-01,5006644.612856171,5006519.264162699
59,2020-05-01,4942285.086848672,5017358.887889341
59,2020-06-01,5073373.248460267,5205080.878544139
59,2020-07-01,4894609.802525801,4896397.8403217215
59,2020-08-01,5065867.246183143,4943147.187564746
59,2020-09-01,5195006.5649344865,5025529.667447842
59,2020-10-01,4905338.435593928,4991198.5766855525
59,2020-11-01,4998784.548538045,4995010.456760539
59,2020-12-01,4920448.601696748,4852147.083775571
59,2021-01-01,4980283.269872451,5208325.853253646
59,2021-02-01,4744563.816730624,5015139.00610967
59,2021-03-01,5105403.107066277,4843492.3364424575
59,2021-04-01,5112698.5631786,4845780.243927984
59,2021-05-01,4833593.481839221,4938343.53800207
59,2021-06-01,4953978.365204214,5069156.809965948
59,2021-07-01,5037993.260532991,4739902.571947928
59,2021-08-01,5018671.321473264,5123650.545479529
59,2021-09-01,4988810.977742078,4909183.18605425
59,2021-10-01,5088343.917963166,5292868.164360696
59,2021-11-01,4868325.571278994,5065938.837631067
59,2021-12-01,4804353.798641791,5040084.779972695
59,2022-01-01,5011562.841683603,5081168.18210643
59,2022-02-01,4836074.4669497525,5001056.556018631
59,2022-03-01,5056556.214610879,5088591.054902572
59,2022-04-01,4742466.878600038,5004251.788776306
59,2022-05-01,5023786.006238276,5112365.41426733
59,2022-06-01,5014456.153737505,5036080.823635888
59,2022-07-01,4932826.886036123,5049221.8895681845
59,2022-08-01,4907961.999647879,5024892.722037866
59,2022-09-01,5029254.372507045,4955258.377665436
59,2022-10-01,5114016.18268839,4903904.825776902
59,2022-11-01,4850088.351590656,4800788.468840935
59,2022-12-01,4861809.592437116,4993136.760146774
59,2023-01-01,5067355.915043082,5204338.464023385
59,2023-02-01,5177817.057172196,5076630.025542405
59,2023-03-01,4979450.160470734,4992142.931429521
59,2023-04-01,5057317.204016739,5216736.971066336
59,2023-05-01,5246688.249856806,4984371.481959
59,2023-06-01,4929541.792388381,5075011.735519903
59,2023-07-01,4955668.4303497765,5041039.623868789
59,2023-08-01,5242682.735079387,5035732.901730757
59,2023-09-01,4991588.431536064,4908148.376640349
59,2023-10-01,5026267.13258367,5029718.030135209
59,2023-11-01,5049354.801179885,4936396.982007624
59,2023-12-01,5057065.804215051,4842665.9044901915
60,2020-01-01,5194495.936404404,4992781.791906284
60,2020-02-01,5110511.86862611,5060996.617095743
60,2020-03-01,5014073.965842953,4975323.887195677
60,2020-04-01,5089226.430306837,4919950.856220693
60,2020-05-01,5045019.832137683,5056282.815972372
60,2020-06-01,5091102.199683545,4867904.636930924
60,2020-07-01,5159573.329850917,5060934.950398277
60,2020-08-01,5162779.532649525,5031293.323584251
60,2020-09-01,4964222.491323152,5051567.02259392
60,2020-10-01,5182140.518143749,5034967.390322016
60,2020-11-01,5022977.193361125,4934450.417010066
60,2020-12-01,5011625.821011025,5117953.772884807
60,2021-01-01,5009321.066378825,5075921.317807054
60,2021-02-01,5098437.555996105,4878954.384516738
60,2021-03-01,4864614.602627956,4806199.528965018
60,2021-04-01,5000186.677193175,4951745.938462602
60,2021-05-01,5080554.891563327,4945775.772016217
60,2021-06-01,4909718.069620952,5064030.900507618
60,2021-07-01,4934668.051284618,4903145.996723441
60,2021-08-01,5133068.930117466,5016281.434950559
60,2021-09-01,4941207.588155072,5168879.092487042
60,2021-10-01,5106491.014460658,4867370.397387979
60,2021-11-01,5022261.994886339,4955883.166609414
60,2021-12-01,5170034.13315992,4891949.435540126
60,2022-01-01,5157337.896199361,5056897.615853275
60,2022-02-01,4965190.615979968,4862386.580011029
60,2022-03-01,5143398.978357367,5170699.167634921
60,2022-04-01,4823215.324376012,4993817.711079753
60,2022-05-01,4784191.89673508,4918815.8196911905
60,2022-06-01,4919307.101602661,5168993.01526279
60,2022-07-01,5006930.403575656,4963140.717615371
60,2022-08-01,5027214.035257689,4858392.524292263
60,2022-09-01,4923416.148711117,5108335.580188696
60,2022-10-01,4911215.164249804,4983807.626853791
60,2022-11-01,5081560.846498638,5020036.410835958
60,2022-12-01,5331418.535336946,4855802.430939335
60,2023-01-01,5126678.590045678,5151498.506299367
60,2023-02-01,4984005.16613345,4950412.004538108
60,2023-03-01,5045699.400664655,5110168.645066746
60,2023-04-01,4822671.63011741,4923323.4079262065
60,2023-05-01,5181178.390739433,5040444.230925559
60,2023-06-01,4969120.785445886,4999334.499304055
60,2023-07-01,5176908.277629995,4926051.5169777535
60,2023-08-01,4887242.970399562,4851430.708685042
60,2023-09-01,4975550.328880335,5005537.059259992
60,2023-10-01,4893411.732771787,5013235.00315819
60,2023-11-01,5176522.470233541,5171422.580915802
60,2023-12-01,4976403.355554025,4958154.546642894
61,2020-01-01,5050047.218922232,5010304.230700019
61,2020-02-01,4984561.532193826,4985330.740458243
61,2020-03-01,4945423.484313206,5221150.377515314
61,2020-04-01,5190615.044834451,5084572.295431591
61,2020-05-01,4986713.5136355935,5121170.359924238
61,2020-06-01,5113758.840801913,4821547.764112042
61,2020-07-01,4949428.918886113,5154183.976469418
61,2020-08-01,5116173.123496357,4979540.035648358
61,2020-09-01,4898248.6462860955,4984721.510282266
61,2020-10-01,5121761.493849688,5010184.759607832
61,2020-11-01,5028760.026248027,5110003.06694704
61,2020-12-01,4870229.165052905,4920784.731066117
61,2021-01-01,5027636.31396153,5006598.4667037595
61,2021-02-01,5123365.058628515,5068263.183860899
61,2021-03-01,4935179.893802663,5008966.06393669
